locationabbr,income,sex,ageyears,race_ethnicity,education,questionid,behavior_pct
AZ,,Male,,,,Q044,27.868603475665527
AZ,,Male,,,,Q045,38.472998799519814
AZ,,Male,,,,Q046,40.25518640051043
AZ,,Male,,,,Q047,20.752390522725175
AZ,,,18-24,,,Q018,46.35569035239747
AZ,,,18-24,,,Q019,28.507930828861063
AZ,,,18-24,,,Q043,54.704486373165615
AZ,,,18-24,,,Q044,31.234972210346303
AZ,,,18-24,,,Q045,32.46234594135147
AZ,,,18-24,,,Q046,48.26927465362673
AZ,,,18-24,,,Q047,17.483795986622074
AZ,,,25-34,,,Q018,40.284878744650506
AZ,,,25-34,,,Q019,21.31827242524917
AZ,,,25-34,,,Q043,53.923321123321124
AZ,,,25-34,,,Q044,27.24390485629336
AZ,,,25-34,,,Q045,30.813224368499256
AZ,,,25-34,,,Q046,40.06767962308598
AZ,,,25-34,,,Q047,18.541620839363237
AZ,,,35-44,,,Q018,37.289852244215226
AZ,,,35-44,,,Q019,20.033227939062947
AZ,,,35-44,,,Q043,54.327412829897895
AZ,,,35-44,,,Q044,24.07163009404389
AZ,,,35-44,,,Q045,31.96928361138371
AZ,,,35-44,,,Q046,34.35772236695199
AZ,,,35-44,,,Q047,19.717866806975344
AZ,,,45-54,,,Q018,40.74057649667406
AZ,,,45-54,,,Q019,20.758274527657637
AZ,,,45-54,,,Q043,53.54388979410459
AZ,,,45-54,,,Q044,23.78215630176178
AZ,,,45-54,,,Q045,33.4939352896915
AZ,,,45-54,,,Q046,32.828810461192354
AZ,,,45-54,,,Q047,23.67092380463897
AZ,,,55-64,,,Q018,38.43284433577832
AZ,,,55-64,,,Q019,21.536330213903742
AZ,,,55-64,,,Q043,53.88607915567282
AZ,,,55-64,,,Q044,22.41906497962685
AZ,,,55-64,,,Q045,35.97256959314775
AZ,,,55-64,,,Q046,30.105001509509915
AZ,,,55-64,,,Q047,26.9128696848323
AZ,,,65+,,,Q018,34.42876238022385
AZ,,,65+,,,Q019,18.584124087591242
AZ,,,65+,,,Q043,59.74850290626679
AZ,,,65+,,,Q044,23.872121151539385
AZ,,,65+,,,Q045,45.92963718708008
AZ,,,65+,,,Q046,31.317722893842088
AZ,,,65+,,,Q047,28.74248848459151
AZ,,,,American Indian/Alaska Native,,Q018,39.0073611111111
AZ,,,,American Indian/Alaska Native,,Q019,19.79649379108838
AZ,,,,American Indian/Alaska Native,,Q043,54.184085395439105
AZ,,,,American Indian/Alaska Native,,Q044,30.021475492673066
AZ,,,,American Indian/Alaska Native,,Q045,36.388423153692614
AZ,,,,American Indian/Alaska Native,,Q046,41.26454202077431
AZ,,,,American Indian/Alaska Native,,Q047,26.025816876122086
AZ,,,,Asian,,Q018,34.160992907801415
AZ,,,,Asian,,Q019,13.918644067796611
AZ,,,,Asian,,Q043,54.30295566502462
AZ,,,,Asian,,Q044,25.364273789649417
AZ,,,,Asian,,Q045,30.748999999999995
AZ,,,,Asian,,Q046,35.776271186440674
AZ,,,,Asian,,Q047,19.270341047503045
AZ,,,,Hispanic,,Q018,38.5680598238066
AZ,,,,Hispanic,,Q019,29.823993144815773
AZ,,,,Hispanic,,Q043,49.38130452288283
AZ,,,,Hispanic,,Q044,23.277736625514404
AZ,,,,Hispanic,,Q045,29.50916198052393
AZ,,,,Hispanic,,Q046,35.07021523392189
AZ,,,,Hispanic,,Q047,26.813109708383323
AZ,,,,Non-Hispanic Black,,Q018,41.68489646772228
AZ,,,,Non-Hispanic Black,,Q019,24.850955414012738
AZ,,,,Non-Hispanic Black,,Q043,47.584696569920844
AZ,,,,Non-Hispanic Black,,Q044,24.23193577163247
AZ,,,,Non-Hispanic Black,,Q045,30.645933869526367
AZ,,,,Non-Hispanic Black,,Q046,34.98451986754967
AZ,,,,Non-Hispanic Black,,Q047,26.465692204301074
AZ,,,,Non-Hispanic White,,Q018,39.29135986958294
AZ,,,,Non-Hispanic White,,Q019,17.738042217582926
AZ,,,,Non-Hispanic White,,Q043,58.69386467889908
AZ,,,,Non-Hispanic White,,Q044,25.85325209177575
AZ,,,,Non-Hispanic White,,Q045,39.3736382427436
AZ,,,,Non-Hispanic White,,Q046,35.37657934857935
AZ,,,,Non-Hispanic White,,Q047,21.03501481321725
AZ,,,,Other,,Q018,41.2319587628866
AZ,,,,Other,,Q019,18.198828125000002
AZ,,,,Other,,Q043,53.533638863428045
AZ,,,,Other,,Q044,26.2357276119403
AZ,,,,Other,,Q045,36.283718778908415
AZ,,,,Other,,Q046,38.92013710368466
AZ,,,,Other,,Q047,24.085470941883766
AZ,,,,,<High school,Q018,40.30385818561001
AZ,,,,,<High school,Q019,34.70914702581369
AZ,,,,,<High school,Q043,40.40679142770903
AZ,,,,,<High school,Q044,15.13038092288634
AZ,,,,,<High school,Q045,25.564186477307814
AZ,,,,,<High school,Q046,24.22258064516129
AZ,,,,,<High school,Q047,37.5572130772748
AZ,,,,,College,Q018,32.584879557291664
AZ,,,,,College,Q019,13.65049883604922
AZ,,,,,College,Q043,64.50432818968761
AZ,,,,,College,Q044,31.901117409789602
AZ,,,,,College,Q045,41.043573650603065
AZ,,,,,College,Q046,42.15623032867242
AZ,,,,,College,Q047,13.383327330889987
AZ,,,,,High school,Q018,42.3997114829775
AZ,,,,,High school,Q019,26.29407451743229
AZ,,,,,High school,Q043,51.84000529988516
AZ,,,,,High school,Q044,22.783945037063823
AZ,,,,,High school,Q045,34.14013299784328
AZ,,,,,High school,Q046,33.156643058281425
AZ,,,,,High school,Q047,26.569481173000174
AZ,,,,,Some college/tech,Q018,40.34865761689291
AZ,,,,,Some college/tech,Q019,18.8416451912174
AZ,,,,,Some college/tech,Q043,56.806061616431045
AZ,,,,,Some college/tech,Q044,25.779207246475515
AZ,,,,,Some college/tech,Q045,37.167372421281215
AZ,,,,,Some college/tech,Q046,36.5755056035038
AZ,,,,,Some college/tech,Q047,21.75663367365495
AZ,,,,,,Q018,39.082911508362336
AZ,,,,,,Q019,21.572794970725525
AZ,,,,,,Q043,55.723575806203804
AZ,,,,,,Q044,25.684836808703537
AZ,,,,,,Q045,36.370888366831984
AZ,,,,,,Q046,35.95544373880475
AZ,,,,,,Q047,23.0403304083212
CA,15000 - 24999,,,,,Q018,34.78723093761401
CA,15000 - 24999,,,,,Q019,32.77482335440685
CA,15000 - 24999,,,,,Q043,49.48443549434844
CA,15000 - 24999,,,,,Q044,18.18200995807128
CA,15000 - 24999,,,,,Q045,29.860268209308444
CA,15000 - 24999,,,,,Q046,28.14976418100701
CA,15000 - 24999,,,,,Q047,28.253543202497177
CA,25000 - 34999,,,,,Q018,34.004454685099844
CA,25000 - 34999,,,,,Q019,29.09373056994819
CA,25000 - 34999,,,,,Q043,54.00531081316385
CA,25000 - 34999,,,,,Q044,21.576888032241108
CA,25000 - 34999,,,,,Q045,35.260049583849835
CA,25000 - 34999,,,,,Q046,31.365165876777255
CA,25000 - 34999,,,,,Q047,25.88195266272189
CA,35000 - 49999,,,,,Q018,37.59816031537451
CA,35000 - 49999,,,,,Q019,27.15356188780053
CA,35000 - 49999,,,,,Q043,55.68644394951745
CA,35000 - 49999,,,,,Q044,23.28200899550225
CA,35000 - 49999,,,,,Q045,36.037650240384615
CA,35000 - 49999,,,,,Q046,33.37048438867814
CA,35000 - 49999,,,,,Q047,22.443597765363126
CA,50000 - 74999,,,,,Q018,35.74517155995755
CA,50000 - 74999,,,,,Q019,19.825794797687863
CA,50000 - 74999,,,,,Q043,59.86950878086027
CA,50000 - 74999,,,,,Q044,25.582822322001284
CA,50000 - 74999,,,,,Q045,37.26626397635266
CA,50000 - 74999,,,,,Q046,35.31240756987091
CA,50000 - 74999,,,,,Q047,19.1584062992126
CA,75000 or greater,,,,,Q018,33.22014080618443
CA,75000 or greater,,,,,Q019,14.765378151260505
CA,75000 or greater,,,,,Q043,65.01288090073339
CA,75000 or greater,,,,,Q044,29.68076404027821
CA,75000 or greater,,,,,Q045,40.057971314658516
CA,75000 or greater,,,,,Q046,40.12477500511352
CA,75000 or greater,,,,,Q047,11.813880561377443
CA,Less than 15000,,,,,Q018,37.84061365885846
CA,Less than 15000,,,,,Q019,33.3977725278434
CA,Less than 15000,,,,,Q043,48.40561692126909
CA,Less than 15000,,,,,Q044,16.670950912971307
CA,Less than 15000,,,,,Q045,30.815425531914897
CA,Less than 15000,,,,,Q046,24.99570666047807
CA,Less than 15000,,,,,Q047,31.323220328920026
CA,,Female,,,,Q018,31.72855984430749
CA,,Female,,,,Q019,19.2598844407759
CA,,Female,,,,Q043,57.31720588235294
CA,,Female,,,,Q044,21.203677017212783
CA,,Female,,,,Q045,35.4336813722678
CA,,Female,,,,Q046,28.959218109276293
CA,,Female,,,,Q047,22.07873265831282
CA,,Male,,,,Q018,38.24675831774181
CA,,Male,,,,Q019,26.335581955636787
CA,,Male,,,,Q043,58.33815746594538
CA,,Male,,,,Q044,27.814328838140238
CA,,Male,,,,Q045,37.834688971580995
CA,,Male,,,,Q046,39.526062197475405
CA,,Male,,,,Q047,19.385901781430405
CA,,,18-24,,,Q018,43.52994880546075
CA,,,18-24,,,Q019,29.535947712418302
CA,,,18-24,,,Q043,58.66642308412966
CA,,,18-24,,,Q044,33.444406779661016
CA,,,18-24,,,Q045,36.54877450980393
CA,,,18-24,,,Q046,50.45657966782259
CA,,,18-24,,,Q047,15.849031075418994
CA,,,25-34,,,Q018,39.59798407167745
CA,,,25-34,,,Q019,23.492614213197967
CA,,,25-34,,,Q043,52.28006118788901
CA,,,25-34,,,Q044,25.046147305771072
CA,,,25-34,,,Q045,28.67404962197849
CA,,,25-34,,,Q046,38.479729590256994
CA,,,25-34,,,Q047,18.92179764243615
CA,,,35-44,,,Q018,33.251525603608385
CA,,,35-44,,,Q019,22.333514246947082
CA,,,35-44,,,Q043,54.12948665297742
CA,,,35-44,,,Q044,21.891822139303486
CA,,,35-44,,,Q045,30.181566916043227
CA,,,35-44,,,Q046,32.382997204472844
CA,,,35-44,,,Q047,20.75161462892715
CA,,,45-54,,,Q018,33.799333511063715
CA,,,45-54,,,Q019,22.708859721082856
CA,,,45-54,,,Q043,58.27483285577841
CA,,,45-54,,,Q044,22.89086885403637
CA,,,45-54,,,Q045,36.00375518872478
CA,,,45-54,,,Q046,30.224483174191157
CA,,,45-54,,,Q047,20.96077903100598
CA,,,55-64,,,Q018,32.755461220743456
CA,,,55-64,,,Q019,20.852720450281424
CA,,,55-64,,,Q043,59.310911163586034
CA,,,55-64,,,Q044,22.08790388715762
CA,,,55-64,,,Q045,38.80020645800644
CA,,,55-64,,,Q046,29.044552327894944
CA,,,55-64,,,Q047,22.251901845434762
CA,,,65+,,,Q018,29.05897917645217
CA,,,65+,,,Q019,19.47829874861397
CA,,,65+,,,Q043,64.03201344788943
CA,,,65+,,,Q044,22.88295939882143
CA,,,65+,,,Q045,49.05700032534432
CA,,,65+,,,Q046,28.140246256586842
CA,,,65+,,,Q047,24.889224161218866
CA,,,,American Indian/Alaska Native,,Q018,43.64545454545455
CA,,,,American Indian/Alaska Native,,Q019,15.48695652173913
CA,,,,American Indian/Alaska Native,,Q043,65.93308957952468
CA,,,,American Indian/Alaska Native,,Q044,31.479074074074074
CA,,,,American Indian/Alaska Native,,Q045,49.82846580406654
CA,,,,American Indian/Alaska Native,,Q046,41.43034111310592
CA,,,,American Indian/Alaska Native,,Q047,20.915919923736894
CA,,,,Asian,,Q018,36.292630501535314
CA,,,,Asian,,Q019,17.548793284365164
CA,,,,Asian,,Q043,55.03034197342627
CA,,,,Asian,,Q044,23.037174151150055
CA,,,,Asian,,Q045,31.66761862917399
CA,,,,Asian,,Q046,35.061081877499475
CA,,,,Asian,,Q047,17.709413143247726
CA,,,,Hawaiian/Pacific Islander,,Q043,59.4
CA,,,,Hawaiian/Pacific Islander,,Q044,35.4
CA,,,,Hawaiian/Pacific Islander,,Q045,38.3
CA,,,,Hawaiian/Pacific Islander,,Q046,49.725
CA,,,,Hawaiian/Pacific Islander,,Q047,17.689273356401383
CA,,,,Hispanic,,Q018,34.16648337595908
CA,,,,Hispanic,,Q019,35.87075471698113
CA,,,,Hispanic,,Q043,49.78782221739838
CA,,,,Hispanic,,Q044,20.211717038983792
CA,,,,Hispanic,,Q045,29.628156356819936
CA,,,,Hispanic,,Q046,30.1792671319797
CA,,,,Hispanic,,Q047,27.119529521975593
CA,,,,Non-Hispanic Black,,Q018,41.729636048526864
CA,,,,Non-Hispanic Black,,Q019,22.283509700176367
CA,,,,Non-Hispanic Black,,Q043,56.3888440860215
CA,,,,Non-Hispanic Black,,Q044,26.242789277231083
CA,,,,Non-Hispanic Black,,Q045,35.61876923076923
CA,,,,Non-Hispanic Black,,Q046,36.85041881443299
CA,,,,Non-Hispanic Black,,Q047,23.47332927386208
CA,,,,Non-Hispanic White,,Q018,34.314994984954865
CA,,,,Non-Hispanic White,,Q019,14.105568740464486
CA,,,,Non-Hispanic White,,Q043,65.00444578115601
CA,,,,Non-Hispanic White,,Q044,27.62260111460575
CA,,,,Non-Hispanic White,,Q045,43.521423045040066
CA,,,,Non-Hispanic White,,Q046,36.29179144528524
CA,,,,Non-Hispanic White,,Q047,16.38281706443256
CA,,,,Other,,Q018,35.50224719101124
CA,,,,Other,,Q019,15.267017913593255
CA,,,,Other,,Q043,65.1219525065963
CA,,,,Other,,Q044,32.001648936170206
CA,,,,Other,,Q045,43.78473037907101
CA,,,,Other,,Q046,43.31012787723785
CA,,,,Other,,Q047,15.838611306591602
CA,,,,,<High school,Q018,31.7946275946276
CA,,,,,<High school,Q019,44.73503305004722
CA,,,,,<High school,Q043,43.158710976837874
CA,,,,,<High school,Q044,12.50767081534163
CA,,,,,<High school,Q045,26.080176832393647
CA,,,,,<High school,Q046,19.726106683016553
CA,,,,,<High school,Q047,35.72654993193912
CA,,,,,College,Q018,30.380411522633743
CA,,,,,College,Q019,12.447886669763122
CA,,,,,College,Q043,65.40195155261645
CA,,,,,College,Q044,29.96477420755536
CA,,,,,College,Q045,40.95051400341458
CA,,,,,College,Q046,39.64090446976337
CA,,,,,College,Q047,12.158593429859309
CA,,,,,High school,Q018,38.63663045990294
CA,,,,,High school,Q019,26.05213897423777
CA,,,,,High school,Q043,55.026794062166815
CA,,,,,High school,Q044,22.961027215399934
CA,,,,,High school,Q045,35.25721169823861
CA,,,,,High school,Q046,33.32781996962188
CA,,,,,High school,Q047,23.952361641221376
CA,,,,,Some college/tech,Q018,38.341271944352435
CA,,,,,Some college/tech,Q019,18.9686109238031
CA,,,,,Some college/tech,Q043,61.02532311307559
CA,,,,,Some college/tech,Q044,27.076104292743622
CA,,,,,Some college/tech,Q045,39.46708208236561
CA,,,,,Some college/tech,Q046,37.87862072743208
CA,,,,,Some college/tech,Q047,18.177890226369353
CA,,,,,,Q018,34.848970008568976
CA,,,,,,Q019,22.126889962200757
CA,,,,,,Q043,58.27306758370851
CA,,,,,,Q044,24.948391204010715
CA,,,,,,Q045,37.23317287819188
CA,,,,,,Q046,34.65001907280727
CA,,,,,,Q047,20.604748135653956
CO,15000 - 24999,,,,,Q018,40.308428150021065
CO,15000 - 24999,,,,,Q019,25.122831247302546
CO,15000 - 24999,,,,,Q043,53.42265590608951
CO,15000 - 24999,,,,,Q044,22.00781389800179
CO,15000 - 24999,,,,,Q045,35.815005184417124
CO,15000 - 24999,,,,,Q046,30.912385189437433
CO,15000 - 24999,,,,,Q047,26.871623987034035
CO,25000 - 34999,,,,,Q018,37.55113314447591
CO,25000 - 34999,,,,,Q019,22.607025986525503
CO,25000 - 34999,,,,,Q043,56.72689696485623
CO,25000 - 34999,,,,,Q044,24.173241990731412
CO,25000 - 34999,,,,,Q045,37.24705407586763
CO,25000 - 34999,,,,,Q046,34.3514512383901
CO,25000 - 34999,,,,,Q047,22.519989704873026
CO,35000 - 49999,,,,,Q018,37.84879852125693
CO,35000 - 49999,,,,,Q019,21.41748861911988
CO,35000 - 49999,,,,,Q043,59.41601562499999
CO,35000 - 49999,,,,,Q044,26.650274609209973
CO,35000 - 49999,,,,,Q045,39.489616252821676
CO,35000 - 49999,,,,,Q046,36.01886971878821
CO,35000 - 49999,,,,,Q047,18.93685560713413
CO,50000 - 74999,,,,,Q018,36.53680111265647
CO,50000 - 74999,,,,,Q019,16.875325410299947
CO,50000 - 74999,,,,,Q043,62.67413216468689
CO,50000 - 74999,,,,,Q044,27.413833120575607
CO,50000 - 74999,,,,,Q045,39.20194661382445
CO,50000 - 74999,,,,,Q046,37.503191728478306
CO,50000 - 74999,,,,,Q047,14.54226752610803
CO,75000 or greater,,,,,Q018,32.92222072496968
CO,75000 or greater,,,,,Q019,12.966757567493866
CO,75000 or greater,,,,,Q043,67.96955585018229
CO,75000 or greater,,,,,Q044,32.4968536707175
CO,75000 or greater,,,,,Q045,43.33211885587337
CO,75000 or greater,,,,,Q046,42.35249877909816
CO,75000 or greater,,,,,Q047,9.153741311499742
CO,Less than 15000,,,,,Q018,41.36688524590164
CO,Less than 15000,,,,,Q019,30.120493197278915
CO,Less than 15000,,,,,Q043,49.98296112489661
CO,Less than 15000,,,,,Q044,20.342345368038064
CO,Less than 15000,,,,,Q045,33.498166157265906
CO,Less than 15000,,,,,Q046,29.398087141339
CO,Less than 15000,,,,,Q047,30.600397542464762
CO,,Female,,,,Q018,33.152170978627666
CO,,Female,,,,Q019,15.745795611477675
CO,,Female,,,,Q043,60.995518198736924
CO,,Female,,,,Q044,26.018810964316586
CO,,Female,,,,Q045,38.51425614728778
CO,,Female,,,,Q046,33.8603403102829
CO,,Female,,,,Q047,18.07727515955156
CO,,Male,,,,Q018,39.09038369304557
CO,,Male,,,,Q019,21.400130740317046
CO,,Male,,,,Q043,61.46950712261199
CO,,Male,,,,Q044,29.649251012898187
CO,,Male,,,,Q045,41.35862287032215
CO,,Male,,,,Q046,40.9555634883804
CO,,Male,,,,Q047,16.11724436610087
CO,,,18-24,,,Q018,42.1705035971223
CO,,,18-24,,,Q019,25.452378011117972
CO,,,18-24,,,Q043,61.23282783229259
CO,,,18-24,,,Q044,35.78565844858689
CO,,,18-24,,,Q045,36.539453124999994
CO,,,18-24,,,Q046,50.061576497963934
CO,,,18-24,,,Q047,13.701466962524654
CO,,,25-34,,,Q018,40.14220818291216
CO,,,25-34,,,Q019,18.548328733517327
CO,,,25-34,,,Q043,58.91205281744204
CO,,,25-34,,,Q044,28.96598272138229
CO,,,25-34,,,Q045,35.327468276075514
CO,,,25-34,,,Q046,41.4831820211341
CO,,,25-34,,,Q047,14.266226863431715
CO,,,35-44,,,Q018,32.8406718489728
CO,,,35-44,,,Q019,17.711286681715574
CO,,,35-44,,,Q043,59.6592002961866
CO,,,35-44,,,Q044,25.86296342373725
CO,,,35-44,,,Q045,36.17636613730149
CO,,,35-44,,,Q046,36.01308209313491
CO,,,35-44,,,Q047,16.300712286949885
CO,,,45-54,,,Q018,36.97222222222222
CO,,,45-54,,,Q019,17.173493683187562
CO,,,45-54,,,Q043,59.87573485302939
CO,,,45-54,,,Q044,25.528018934434485
CO,,,45-54,,,Q045,38.51521016026611
CO,,,45-54,,,Q046,34.09388596070915
CO,,,45-54,,,Q047,17.315876391842863
CO,,,55-64,,,Q018,35.813857602574416
CO,,,55-64,,,Q019,17.451534997953335
CO,,,55-64,,,Q043,62.71139888455956
CO,,,55-64,,,Q044,25.79304012345679
CO,,,55-64,,,Q045,42.78939580764488
CO,,,55-64,,,Q046,33.01306780534492
CO,,,55-64,,,Q047,17.962784090909093
CO,,,65+,,,Q018,31.08975724547932
CO,,,65+,,,Q019,17.079572083545592
CO,,,65+,,,Q043,64.90277056735711
CO,,,65+,,,Q044,26.67903807831098
CO,,,65+,,,Q045,49.53426479297906
CO,,,65+,,,Q046,32.74303459603736
CO,,,65+,,,Q047,22.271197148143134
CO,,,,American Indian/Alaska Native,,Q018,34.94343434343434
CO,,,,American Indian/Alaska Native,,Q019,20.767027027027027
CO,,,,American Indian/Alaska Native,,Q043,61.89054054054054
CO,,,,American Indian/Alaska Native,,Q044,31.304816513761462
CO,,,,American Indian/Alaska Native,,Q045,45.57454128440367
CO,,,,American Indian/Alaska Native,,Q046,38.63589743589744
CO,,,,American Indian/Alaska Native,,Q047,21.610752688172045
CO,,,,Asian,,Q018,40.17488789237668
CO,,,,Asian,,Q019,19.67228637413395
CO,,,,Asian,,Q043,57.59988262910798
CO,,,,Asian,,Q044,28.602467685076377
CO,,,,Asian,,Q045,33.425088757396445
CO,,,,Asian,,Q046,42.66884139482565
CO,,,,Asian,,Q047,16.71301149425287
CO,,,,Hispanic,,Q018,36.06555438780872
CO,,,,Hispanic,,Q019,32.019495661605205
CO,,,,Hispanic,,Q043,50.29011426370522
CO,,,,Hispanic,,Q044,22.347994287939766
CO,,,,Hispanic,,Q045,31.04257888585898
CO,,,,Hispanic,,Q046,32.99200443513613
CO,,,,Hispanic,,Q047,26.681156371844857
CO,,,,Non-Hispanic Black,,Q018,42.87023460410557
CO,,,,Non-Hispanic Black,,Q019,26.3195751138088
CO,,,,Non-Hispanic Black,,Q043,53.79319148936171
CO,,,,Non-Hispanic Black,,Q044,26.985847701149428
CO,,,,Non-Hispanic Black,,Q045,33.14938628158845
CO,,,,Non-Hispanic Black,,Q046,41.028581126951806
CO,,,,Non-Hispanic Black,,Q047,22.08374783111625
CO,,,,Non-Hispanic White,,Q018,35.640907674732574
CO,,,,Non-Hispanic White,,Q019,14.612262055837562
CO,,,,Non-Hispanic White,,Q043,64.52507458869661
CO,,,,Non-Hispanic White,,Q044,29.079355546945628
CO,,,,Non-Hispanic White,,Q045,42.55863138843403
CO,,,,Non-Hispanic White,,Q046,38.03937593175418
CO,,,,Non-Hispanic White,,Q047,14.201873532002347
CO,,,,Other,,Q018,36.811591695501725
CO,,,,Other,,Q019,18.025134649910232
CO,,,,Other,,Q043,64.34467713787086
CO,,,,Other,,Q044,31.21585040071238
CO,,,,Other,,Q045,45.02408888888889
CO,,,,Other,,Q046,39.405499999999996
CO,,,,Other,,Q047,16.2651376146789
CO,,,,,<High school,Q018,35.72710472279261
CO,,,,,<High school,Q019,38.169992922859166
CO,,,,,<High school,Q043,44.4161888213148
CO,,,,,<High school,Q044,16.487230905337658
CO,,,,,<High school,Q045,29.651161423110846
CO,,,,,<High school,Q046,26.224672062517442
CO,,,,,<High school,Q047,35.92658169177289
CO,,,,,College,Q018,30.0984
CO,,,,,College,Q019,11.442246121008127
CO,,,,,College,Q043,69.8621533382245
CO,,,,,College,Q044,34.4048400813459
CO,,,,,College,Q045,45.153892880954146
CO,,,,,College,Q046,44.24391730529318
CO,,,,,College,Q047,8.197994594258729
CO,,,,,High school,Q018,42.343360914105595
CO,,,,,High school,Q019,23.71723577235772
CO,,,,,High school,Q043,54.36146880515694
CO,,,,,High school,Q044,22.320968244084682
CO,,,,,High school,Q045,36.09058951625447
CO,,,,,High school,Q046,31.675723484568127
CO,,,,,High school,Q047,23.609574916507253
CO,,,,,Some college/tech,Q018,38.99803864168618
CO,,,,,Some college/tech,Q019,18.2965201739913
CO,,,,,Some college/tech,Q043,61.55438880248833
CO,,,,,Some college/tech,Q044,27.723372948500284
CO,,,,,Some college/tech,Q045,39.86327327705683
CO,,,,,Some college/tech,Q046,37.11596568068639
CO,,,,,Some college/tech,Q047,16.51555362593411
CO,,,,,,Q018,36.085764749628154
CO,,,,,,Q019,18.644858803722883
CO,,,,,,Q043,61.1080365374523
CO,,,,,,Q044,27.987146488947616
CO,,,,,,Q045,40.111990911182694
CO,,,,,,Q046,37.483830222101105
CO,,,,,,Q047,17.193699693091666
CT,15000 - 24999,,,,,Q018,36.455555555555556
CT,15000 - 24999,,,,,Q019,28.326475195822454
CT,15000 - 24999,,,,,Q043,44.02620134811916
CT,15000 - 24999,,,,,Q044,16.837151085511742
CT,15000 - 24999,,,,,Q045,27.744065183880206
CT,15000 - 24999,,,,,Q046,27.721068186616005
CT,15000 - 24999,,,,,Q047,35.84776818515797
CT,25000 - 34999,,,,,Q018,38.80707070707071
CT,25000 - 34999,,,,,Q019,22.987206427688506
CT,25000 - 34999,,,,,Q043,46.571164021164016
CT,25000 - 34999,,,,,Q044,19.49105278854757
CT,25000 - 34999,,,,,Q045,30.648060859188544
CT,25000 - 34999,,,,,Q046,30.903086070215178
CT,25000 - 34999,,,,,Q047,31.386251077984475
CT,35000 - 49999,,,,,Q018,36.771088276506305
CT,35000 - 49999,,,,,Q019,20.421730769230766
CT,35000 - 49999,,,,,Q043,50.38580887221364
CT,35000 - 49999,,,,,Q044,20.576547085201792
CT,35000 - 49999,,,,,Q045,32.140334821428574
CT,35000 - 49999,,,,,Q046,31.43922912205568
CT,35000 - 49999,,,,,Q047,27.365832940066063
CT,50000 - 74999,,,,,Q018,33.26553430079156
CT,50000 - 74999,,,,,Q019,19.177143821742064
CT,50000 - 74999,,,,,Q043,55.42601165425704
CT,50000 - 74999,,,,,Q044,23.706523871811644
CT,50000 - 74999,,,,,Q045,34.484945000820886
CT,50000 - 74999,,,,,Q046,34.32141057934509
CT,50000 - 74999,,,,,Q047,21.711400651465798
CT,75000 or greater,,,,,Q018,30.404287531806617
CT,75000 or greater,,,,,Q019,12.12422473076424
CT,75000 or greater,,,,,Q043,60.645775824719934
CT,75000 or greater,,,,,Q044,27.654334539104404
CT,75000 or greater,,,,,Q045,36.75893323386796
CT,75000 or greater,,,,,Q046,38.320173997688144
CT,75000 or greater,,,,,Q047,13.577307554006584
CT,Less than 15000,,,,,Q018,41.47467018469657
CT,Less than 15000,,,,,Q019,34.939764492753625
CT,Less than 15000,,,,,Q043,37.309364201796825
CT,Less than 15000,,,,,Q044,14.921656721656722
CT,Less than 15000,,,,,Q045,23.88122819260293
