locationabbr,income,sex,ageyears,race_ethnicity,education,obesity_pct,Q018,Q019,Q043,Q044,Q045,Q046,Q047
DC,,,18-24,,,14.935221238938054,39.56372549019608,23.32649350649351,58.63511053315995,30.708432147562583,37.04145695364239,42.35367088607594,16.573421197144427
DC,,,25-34,,,17.942646502835537,36.07300955414013,14.543203883495147,56.56075245831551,27.193650107991363,29.51652999568407,40.792320534223705,13.568289637952558
DC,,,35-44,,,24.34351549120349,29.567718268525315,12.41987720644666,57.418055555555554,26.304008221993833,33.02045298558682,36.78385399539625,16.049992716678805
DC,,,45-54,,,30.986478873239435,31.38351648351648,15.443586109142453,56.763547815820544,25.442309994015563,35.71519402985074,33.5590039392234,19.657755231452125
DC,,,55-64,,,31.341915775692776,33.4775873015873,15.630437622468975,55.89475940924249,24.148926935133833,35.98462466811489,31.752730905861455,22.507713125845736
DC,,,65+,,,24.681924050632905,25.58453829634932,14.663721804511278,56.4692470389171,24.480515182040584,39.55563076036867,31.94386862296406,27.663949497425843
DC,,,,Asian,,6.686345776031434,32.03333333333333,10.186190476190475,57.1125,24.797285067873304,28.210273972602742,36.8135775862069,16.089155555555553
DC,,,,Hispanic,,22.544559841740853,34.9870897155361,21.10967741935484,53.291051454138696,24.815,31.476537585421415,36.34978354978355,20.456084172003663
DC,,,,Non-Hispanic Black,,36.55607930799883,37.254841825645975,21.45935761254426,47.249630502302665,20.26565877087654,30.188302502720347,29.603277030444016,29.22188486536676
DC,,,,Non-Hispanic White,,11.171562992726717,28.7588133640553,9.073918197984588,68.0950973807925,32.9529099333258,39.439895608759784,44.19505015263846,7.281356848103754
DC,,,,Other,,23.74965449160908,31.5622641509434,12.065700483091787,56.69868421052631,26.408771929824564,33.575566750629726,38.94731404958678,17.45115848007414
DC,,,,,<High school,37.20819070904645,42.798507462686565,24.948800000000002,40.977015755329006,12.624167459562324,27.245531514581376,20.67264808362369,40.30695956454121
DC,,,,,College,14.781443335332085,29.15375420246545,10.517121445042275,65.04268084445823,31.84814960012545,37.14870201384519,42.912083893118385,9.15235337687698
DC,,,,,High school,33.06508785332314,36.32359550561798,24.686264100862644,47.855294117647055,20.272978535724786,32.06460772833724,30.440262223436218,29.287196090409285
DC,,,,,Some college/tech,29.63618940248027,35.37053998632946,16.587818696883854,52.18254804711717,24.017883096366507,32.88901861786052,34.18136137890739,22.762121618001604
DC,,,,,,22.950693294886168,32.25761571820515,15.441674333026679,57.388445462583384,26.87947293156282,35.11527283147079,37.139555335592185,18.453968148308398
DE,15000 - 24999,,,,,36.452051972746,40.88333333333333,25.523765690376564,38.8235253535702,14.892129304286717,25.180573025856045,26.78178151260504,40.35161625148281
DE,25000 - 34999,,,,,35.409140347207696,42.27782515991471,19.664705882352944,47.65346958174905,20.70386473429952,33.036013480982184,31.9741876430206,32.990815709969795
DE,35000 - 49999,,,,,33.356712813908565,38.446880570409974,21.054296160877513,50.351224707135245,20.92354211663067,33.47489177489177,33.465200961868774,28.03190789473684
DE,50000 - 74999,,,,,32.83802386899806,38.70630891950689,16.303700962250186,53.13458294283036,24.0878010139417,31.879043062200953,33.55161485058859,22.81097577298889
DE,75000 or greater,,,,,29.734274067105673,32.909611366485585,11.597623089983022,56.58233197556008,26.1978745286253,33.97658954584404,36.817594433399606,15.939644789999239
DE,Less than 15000,,,,,36.43844162567952,39.189820359281434,34.00648148148148,40.19742585338557,15.267027334851937,26.870112994350286,27.645612134344532,42.46671435383881
DE,,Female,,,,32.915911536992674,34.88069184609954,15.767469661293246,48.6595859849316,19.11294214014446,29.536897758582178,27.982395504039342,28.970835942391986
DE,,Male,,,,31.414119040308787,39.749637919684005,23.08267484105359,52.752386237513875,25.607292093404343,35.01790155174185,38.639369317082604,23.65380603027861
DE,,,18-24,,,17.76153307665383,38.62524916943522,28.51824324324324,53.71100628930818,30.55187250996016,33.53736089030207,45.23932075471698,19.053280254777068
DE,,,25-34,,,29.728557033454255,39.01808318264015,23.136817761332097,48.98765743073048,23.46168941979522,28.117639484978543,36.02397094430992,22.612875689133915
DE,,,35-44,,,35.36784810126582,35.813709677419354,18.968106312292356,50.28425403983464,23.687727963525838,28.40388127853881,35.56621331424481,23.00796800492232
DE,,,45-54,,,37.443262758536285,40.9639375,15.926028277634963,48.50236432025793,19.381403604587657,29.10458015267176,29.70301935483871,26.721231638418082
DE,,,55-64,,,37.38470695970697,39.63844723384472,17.67267942583732,50.53151782138566,19.56130081300813,32.055704971475144,28.582355190212194,28.72344432080801
DE,,,65+,,,31.48293112653497,32.309421112372306,15.584068195179306,51.44431060694655,19.36321002386635,38.43334130019121,28.108410372040584,33.55981802470391
DE,,,,American Indian/Alaska Native,,33.4,,,,,,,38.4
DE,,,,Asian,,10.897594936708861,29.618499999999997,14.091414141414141,48.09180790960452,18.004022988505746,28.449572649572648,31.91166666666667,22.05124716553288
DE,,,,Hispanic,,32.79332706766917,28.88762278978389,40.22984771573604,41.638659147869674,16.79700636942675,23.63825588796945,28.04125831820932,34.0232206195318
DE,,,,Non-Hispanic Black,,40.13613445378151,39.760543717854524,24.91576542269612,46.10835629017447,22.435859058309948,27.973835573616757,35.38598429776098,30.162880815806243
DE,,,,Non-Hispanic White,,30.696690959755642,37.999787324542744,15.457296824934458,53.1257450523865,22.66318837154337,34.37191370829135,32.683378241832266,24.70852509927706
DE,,,,Other,,31.634470691163603,36.42727272727272,23.504761904761903,54.78117647058823,31.665558912386704,37.779341317365265,43.79669421487603,25.722591362126252
DE,,,,,<High school,36.50466895278291,41.095870535714276,35.158522050059595,38.63220064724919,13.79757308328737,25.50186097427477,23.684979423868313,42.339048239895696
DE,,,,,College,27.125224852682724,32.39109009457442,12.109021601016519,59.40992779783393,28.354416799817393,36.21685251178297,39.01637502700367,15.368138924019847
DE,,,,,High school,33.48632558762472,41.15619189289699,23.263273146369574,44.74537628024343,18.20443737694987,29.23714804722979,29.484344956234757,32.57636294800606
DE,,,,,Some college/tech,33.950067114093955,37.0012470771629,16.75278111244498,52.96384767556874,23.85618599966426,33.4825875649405,34.79262957679506,24.14449975460983
DE,,,,,,31.630355215465165,37.088099355447255,19.728736286062574,50.95494659921304,22.454050669147637,32.49952635544871,33.1507764390897,26.29152791021785
FL,15000 - 24999,,,,,31.28947150325131,36.983435385111186,26.068623883559376,45.139759187257,18.057177631157515,29.06617478692278,27.554473716158792,36.262378324756654
FL,25000 - 34999,,,,,29.793067057160172,36.41292839230984,19.930085470085473,47.323360696271386,19.42129573478876,30.542799556585706,29.75640927380724,32.412446965959546
FL,35000 - 49999,,,,,29.051790341078025,36.9433657726086,15.032933692194765,53.54938126104891,22.795300462249617,34.09233801851217,32.717757388762585,25.520715481171553
FL,50000 - 74999,,,,,28.798250353788756,36.33482272948033,16.771516798418975,57.357097073458725,24.54780454467794,38.390483968022004,34.986536585365855,20.889010296280734
FL,75000 or greater,,,,,24.614982791162433,33.20849978750531,12.739509536784743,62.712151416732,29.763581819210955,40.666508976916504,40.41955605962411,14.827771553490916
FL,Less than 15000,,,,,31.956234664287305,42.419312009656004,33.21755319148936,39.08815954773869,13.736973262032086,23.76306037695666,23.455433245808926,42.255825111865875
FL,,Female,,,,27.00779664596393,34.04208232699779,18.207972689640343,50.26834662998625,19.46744042381924,31.63196013164784,27.76436466033087,29.413889754247922
FL,,Male,,,,28.660989755674677,38.27524726534355,22.310613654836086,54.89776778950558,26.50956984547348,36.82203315769182,38.3584219172787,24.771097064160646
FL,,,18-24,,,15.529030458551825,42.17771114442779,27.653519668737054,55.35408762420958,31.847706422018348,33.77920631236946,47.333214060197854,18.45042139215482
FL,,,25-34,,,26.38061622223597,37.16145691764066,20.473469387755102,50.62814715228551,25.300509443339966,28.206863979848865,38.109481257978416,22.312841576815565
FL,,,35-44,,,30.557322039420104,34.100081366965014,19.05313108822711,50.12410618711196,23.663436411149824,29.649355613805156,35.081490872210956,25.962930161943323
FL,,,45-54,,,33.802437452615614,38.490515463917525,20.833025210084035,49.50540520610575,20.52128343044972,30.302239086332563,29.07048754822869,28.898001215718526
FL,,,55-64,,,31.748501902771075,36.57668279806423,18.023909458851747,51.365323801074986,19.744792108612643,34.213279262086516,27.97016390175858,29.760310081479403
FL,,,65+,,,25.999606509101067,32.01739850869925,18.559086658354115,56.0062431877519,20.362742346275795,42.44210241476174,27.47909779614325,31.86165347081569
FL,,,,American Indian/Alaska Native,,32.46287958115183,29.475818639798486,12.754545454545454,51.58228388473852,24.28056768558952,33.906129032258065,34.536372847011144,31.674528782475804
FL,,,,Asian,,12.315600211528293,30.92,10.092233009708737,53.85168018539976,22.079599056603772,32.67124260355029,34.817532467532466,20.66257425742574
FL,,,,Hawaiian/Pacific Islander,,22.4,,,,,,,14.7
FL,,,,Hispanic,,28.479481831156004,35.641266088783816,31.811213935764837,46.44412282632621,22.10193924447932,27.486767357980163,31.714523560209425,33.432494809521515
FL,,,,Non-Hispanic Black,,35.58836935398386,34.27412160097769,28.690233749599745,45.963714849531335,22.832001512477945,28.42903347596275,35.73569180557175,29.562775157232707
FL,,,,Non-Hispanic White,,26.42940249309074,37.346068231308976,14.152589871641421,56.65933559035125,23.295816747380975,38.40783556372408,32.629785152268745,24.200663032471944
FL,,,,Other,,29.245780922431866,34.94977973568282,16.58457142857143,51.767756315007425,24.763961204696276,36.49692230070636,38.96829501915709,26.830435878054924
FL,,,,,<High school,32.045746273124585,41.07178899082569,33.703748488512694,36.81170483460559,12.911595580373055,23.960658233778403,22.53704565602837,44.61551457597172
FL,,,,,College,22.759911580620592,30.487949300037833,13.861206979658728,62.05525399224551,29.876883333333332,39.281285589870706,40.154957666980245,15.63873876719468
FL,,,,,High school,29.741085385908836,40.378449062341616,23.412605042016807,49.136297408112455,19.8118006141862,32.81379811454335,29.516381952027047,32.07383859175924
FL,,,,,Some college/tech,28.529540679028276,34.67457874744327,17.33928926936094,54.486491714723705,24.196618680950785,35.42383970177074,34.48842482100238,24.64574912339436
FL,,,,,,27.21948100909347,35.878259027587404,20.770411628505276,52.55793824459032,23.150923524109132,34.36663207200588,33.18169783135013,27.31945998447646
GA,15000 - 24999,,,,,35.76799040099086,43.347160399079044,24.4701976284585,43.004839540072076,18.658677830106402,27.995680083275506,29.56668333333333,35.272452633149335
GA,25000 - 34999,,,,,34.513974344420475,43.461460101867566,24.94911660777385,49.57308382466034,21.55910751565762,32.098591181841904,32.51891017666086,30.443703378674858
GA,35000 - 49999,,,,,33.842295081967215,43.661188118811886,18.023242688558238,49.79246185379185,22.308993973110802,31.963287037037034,34.06590455049945,26.312581888246626
GA,50000 - 74999,,,,,34.02402585901523,40.25221978021978,13.7568848758465,53.63729718628055,24.829972922307853,32.58078291814947,36.96351270254051,21.17979572568878
GA,75000 or greater,,,,,28.02835458081244,39.553506139154166,12.533982202447163,59.13250512604028,26.987329434697855,35.60238529877084,38.2883500887049,14.75238422136558
GA,Less than 15000,,,,,37.22641181581234,46.239294871794876,30.992462987886945,38.849919311457775,14.299945175438598,26.23416485900217,24.8892745302714,40.99400970758849
GA,,Female,,,,33.716720721433376,38.62863961813842,16.820282413350448,48.5791790242854,18.858627339264586,30.208475391205525,28.306184417086673,28.50641725588472
GA,,Male,,,,30.738409349905915,44.036603110888116,21.459678256357034,53.665368682684345,26.910730948678072,34.55858925454193,39.89461770314326,23.097993217227224
GA,,,18-24,,,19.067279632220668,46.04279437609842,21.79171171171171,54.733348815606135,29.23216816249409,35.39990623534927,45.3608299133607,17.718998883513212
GA,,,25-34,,,30.9956357820176,39.18373278939316,19.48363252375924,51.2264039408867,26.55954103267648,28.943916397113707,41.584806497849975,20.753323029366307
GA,,,35-44,,,35.79024826029717,40.6459410430839,17.32732316227462,49.33973022685469,22.81114345114345,28.20234002899151,34.199129918924264,23.933597342871742
GA,,,45-54,,,38.05923071533665,40.5194847605225,17.762161158559227,49.747022876841115,20.818696479543288,30.269525170716214,29.79752090800478,26.912166612851145
GA,,,55-64,,,37.36119578617056,44.87609361939259,18.844896788990827,49.60669276887312,18.39793840039742,32.863398935511825,27.110628531073445,29.546268969126114
GA,,,65+,,,29.542461741923294,37.95458958517211,19.38327424078927,51.508860473862356,18.73076032419915,38.44685093932862,26.961199855439105,34.90572219246563
GA,,,,American Indian/Alaska Native,,28.5978021978022,24.0,17.8,39.70695652173912,16.25913043478261,32.36608695652174,36.9497737556561,36.59913644214163
GA,,,,Asian,,11.302586844050259,41.777049180327865,16.74646464646465,48.82683823529412,21.39369202226345,25.884870848708488,37.25347222222222,19.114474553866494
GA,,,,Hispanic,,31.613238095238096,32.32937984496124,38.8034789644013,42.29870190078813,18.127646502835542,23.201220657276995,31.31691964285714,31.130772086117293
GA,,,,Non-Hispanic Black,,39.741152282603615,41.23257823446988,23.03239436619718,47.65337673802693,24.477615298087738,29.366081871345028,36.471970895286304,27.95773632710117
GA,,,,Non-Hispanic White,,29.71260053147493,42.81325827005324,14.691206617514837,53.91273560674912,22.324107860472598,35.18384223408097,32.4593964229635,24.531843770819457
GA,,,,Other,,29.031290163124073,37.831340206185565,13.94821052631579,58.75255391600454,30.925029239766083,38.33595375722543,43.33982777179763,23.20951317552479
GA,,,,,<High school,36.187372405092326,45.137438692098094,33.792032332563515,38.09491055681532,13.963936115404431,25.686449312277126,25.416770783277272,42.387989690721646
GA,,,,,College,26.467926383384032,35.17824201243314,11.419051825677268,60.32683570684266,29.19718895307877,35.81182506545892,40.20884176835367,13.998025129511433
GA,,,,,High school,34.05970877872233,44.34156034302447,23.751764190225725,47.251959472376214,19.479017420238794,30.952363389304086,30.115129936187923,31.564891060241912
GA,,,,,Some college/tech,33.675306874864454,42.03177782366302,15.48514090520922,52.72789258260957,24.25079203899269,33.83583510584422,35.79807748043667,23.15267842627215
GA,,,,,,31.631219904442222,40.69173948958741,19.105302757253558,51.46302461899179,23.006557591053483,32.76651623961294,34.12513030377066,25.756062182301054
GU,15000 - 24999,,,,,32.88884462151395,43.22735483870967,31.60811518324607,43.33511293634496,17.16473029045643,30.128734439834023,31.86497512437811,32.76537102473498
GU,25000 - 34999,,,,,31.863047530288906,39.81310924369748,30.984562607204115,50.36329113924051,22.785531370038413,33.61600512163892,35.61039603960396,32.767628205128204
